block,component,output,absolute_time_index,block_time_index,scenario_index,value,basis_status
0,gen1,p,91,91,0,4214,Basic
0,gen1,p,92,92,0,4031,Basic
0,gen1,p,93,93,0,3831,Basic
0,gen1,p,94,94,0,4174,Basic
0,gen1,p,95,95,0,4116,Basic
0,gen1,p,96,96,0,3855,Basic
0,gen1,p,97,97,0,3584,Basic
0,gen1,p,98,98,0,3626,Basic
0,gen1,p,99,99,0,3674,Basic
0,gen1,p,100,100,0,3588,Basic
0,gen1,p,101,101,0,3891,Basic
0,gen1,p,102,102,0,4268,Basic
0,gen1,p,103,103,0,4981,Basic
0,gen1,p,104,104,0,5238,Basic
0,gen1,p,105,105,0,5183,Basic
0,gen1,p,106,106,0,5215,Basic
0,gen1,p,107,107,0,5034,Basic
0,gen1,p,108,108,0,4907,Basic
0,gen1,p,109,109,0,4545,Basic
0,gen1,p,110,110,0,4270,Basic
0,gen1,p,111,111,0,3911,Basic
0,gen1,p,112,112,0,4095,Basic
0,gen1,p,113,113,0,4570,Basic
0,gen1,p,114,114,0,4844,Basic
0,gen1,p,115,115,0,4786,Basic
0,gen1,p,116,116,0,4098,Basic
0,gen1,p,117,117,0,3395,Basic
0,gen1,p,118,118,0,3279,Basic
0,gen1,p,119,119,0,3366,Basic
0,gen1,p,120,120,0,3010,Basic
0,gen1,p,121,121,0,2541,Basic
0,gen1,p,122,122,0,2318,Basic
0,gen1,p,123,123,0,1884,Basic
0,gen1,p,124,124,0,1826,Basic
0,gen1,p,125,125,0,1982,Basic
0,gen1,p,126,126,0,2253,Basic
0,gen1,p,127,127,0,2609,Basic
0,gen1,p,128,128,0,3250,Basic
0,gen1,p,129,129,0,3790,Basic
0,gen1,p,130,130,0,3812,Basic
0,gen1,p,131,131,0,3930,Basic
0,gen1,p,132,132,0,3836,Basic
0,gen1,p,133,133,0,3603,Basic
0,gen1,p,134,134,0,3439,Basic
0,gen1,p,135,135,0,3601,Basic
0,gen1,p,136,136,0,3536,Basic
0,gen1,p,137,137,0,3585,Basic
0,gen1,p,138,138,0,3655,Basic
0,gen1,p,139,139,0,3877,Basic
0,gen1,p,140,140,0,3389,Basic
0,gen1,p,141,141,0,3491,Basic
0,gen1,p,142,142,0,4023,Basic
0,gen1,p,143,143,0,4478,Basic
0,gen1,p,144,144,0,4058,Basic
0,gen1,p,145,145,0,3665,Basic
0,gen1,p,146,146,0,3344,Basic
0,gen1,p,147,147,0,2908,Basic
0,gen1,p,148,148,0,2712,Basic
0,gen1,p,149,149,0,2627,Basic
0,gen1,p,150,150,0,3006,Basic
0,gen1,p,151,151,0,3049,Basic
0,gen1,p,152,152,0,3111,Basic
0,gen1,p,153,153,0,3356,Basic
0,gen1,p,154,154,0,3637,Basic
0,gen1,p,155,155,0,3854,Basic
0,gen1,p,156,156,0,4314,Basic
0,gen1,p,157,157,0,4220,Basic
0,gen1,p,158,158,0,4236,Basic
0,gen1,p,159,159,0,4271,Basic
0,gen1,p,160,160,0,4151,Basic
0,gen1,p,161,161,0,4566,Basic
0,gen1,p,162,162,0,4960,Basic
0,gen1,p,163,163,0,4965,Basic
0,gen1,p,164,164,0,4783,Basic
0,gen1,p,165,165,0,4561,Basic
0,gen1,p,166,166,0,4546,Basic
0,gen1,p,167,167,0,4314,Basic
0,gen1,generation.flow_field,0,0,0,3878,None
0,gen1,generation.flow_field,1,1,0,3572,None
0,gen1,generation.flow_field,2,2,0,3394,None
0,gen1,generation.flow_field,3,3,0,3348,None
0,gen1,generation.flow_field,4,4,0,3395,None
0,gen1,generation.flow_field,5,5,0,3672,None
0,gen1,generation.flow_field,6,6,0,4093,None
0,gen1,generation.flow_field,7,7,0,4529,None
0,gen1,generation.flow_field,8,8,0,4587,None
0,gen1,generation.flow_field,9,9,0,4723,None
0,gen1,generation.flow_field,10,10,0,4893,None
0,gen1,generation.flow_field,11,11,0,4794,None
0,gen1,generation.flow_field,12,12,0,4765,None
0,gen1,generation.flow_field,13,13,0,4329,None
0,gen1,generation.flow_field,14,14,0,4155,None
0,gen1,generation.flow_field,15,15,0,4186,None
0,gen1,generation.flow_field,16,16,0,4034,None
0,gen1,generation.flow_field,17,17,0,4543,None
0,gen1,generation.flow_field,18,18,0,5213,None
0,gen1,generation.flow_field,19,19,0,5216,None
0,gen1,generation.flow_field,20,20,0,4978,None
0,gen1,generation.flow_field,21,21,0,4578,None
0,gen1,generation.flow_field,22,22,0,4535,None
0,gen1,generation.flow_field,23,23,0,4283,None
0,gen1,generation.flow_field,24,24,0,4044,None
0,gen1,generation.flow_field,25,25,0,3960,None
0,gen1,generation.flow_field,26,26,0,3696,None
0,gen1,generation.flow_field,27,27,0,3815,None
0,gen1,generation.flow_field,28,28,0,3990,None
0,gen1,generation.flow_field,29,29,0,4341,None
0,gen1,generation.flow_field,30,30,0,4869,None
0,gen1,generation.flow_field,31,31,0,5467,None
0,gen1,generation.flow_field,32,32,0,5577,None
0,gen1,generation.flow_field,33,33,0,5952,None
0,gen1,generation.flow_field,34,34,0,5828,None
0,gen1,generation.flow_field,35,35,0,5812,None
0,gen1,generation.flow_field,36,36,0,5851,None
0,gen1,generation.flow_field,37,37,0,5470,None
0,gen1,generation.flow_field,38,38,0,5266,None
0,gen1,generation.flow_field,39,39,0,5134,None
0,gen1,generation.flow_field,40,40,0,5069,None
0,gen1,generation.flow_field,41,41,0,5465,None
0,gen1,generation.flow_field,42,42,0,5790,None
0,gen1,generation.flow_field,43,43,0,5643,None
0,gen1,generation.flow_field,44,44,0,5161,None
0,gen1,generation.flow_field,45,45,0,5025,None
0,gen1,generation.flow_field,46,46,0,5244,None
0,gen1,generation.flow_field,47,47,0,5242,None
0,gen1,generation.flow_field,48,48,0,4874,None
0,gen1,generation.flow_field,49,49,0,4358,None
0,gen1,generation.flow_field,50,50,0,4044,None
0,gen1,generation.flow_field,51,51,0,3951,None
0,gen1,generation.flow_field,52,52,0,3796,None
0,gen1,generation.flow_field,53,53,0,4093,None
0,gen1,generation.flow_field,54,54,0,4746,None
0,gen1,generation.flow_field,55,55,0,5318,None
0,gen1,generation.flow_field,56,56,0,5568,None
0,gen1,generation.flow_field,57,57,0,5597,None
0,gen1,generation.flow_field,58,58,0,5483,None
0,gen1,generation.flow_field,59,59,0,5527,None
0,gen1,generation.flow_field,60,60,0,5437,None
0,gen1,generation.flow_field,61,61,0,4993,None
0,gen1,generation.flow_field,62,62,0,4872,None
0,gen1,generation.flow_field,63,63,0,4672,None
0,gen1,generation.flow_field,64,64,0,4858,None
0,gen1,generation.flow_field,65,65,0,5118,None
0,gen1,generation.flow_field,66,66,0,5433,None
0,gen1,generation.flow_field,67,67,0,5186,None
0,gen1,generation.flow_field,68,68,0,4408,None
0,gen1,generation.flow_field,69,69,0,4146,None
0,gen1,generation.flow_field,70,70,0,4309,None
0,gen1,generation.flow_field,71,71,0,4184,None
0,gen1,generation.flow_field,72,72,0,3916,None
0,gen1,generation.flow_field,73,73,0,3310,None
0,gen1,generation.flow_field,74,74,0,3192,None
0,gen1,generation.flow_field,75,75,0,3027,None
0,gen1,generation.flow_field,76,76,0,2980,None
0,gen1,generation.flow_field,77,77,0,2987,None
0,gen1,generation.flow_field,78,78,0,3372,None
0,gen1,generation.flow_field,79,79,0,3621,None
0,gen1,generation.flow_field,80,80,0,3925,None
0,gen1,generation.flow_field,81,81,0,4451,None
0,gen1,generation.flow_field,82,82,0,4302,None
0,gen1,generation.flow_field,83,83,0,4487,None
0,gen1,generation.flow_field,84,84,0,4267,None
0,gen1,generation.flow_field,85,85,0,3925,None
0,gen1,generation.flow_field,86,86,0,3735,None
0,gen1,generation.flow_field,87,87,0,3623,None
0,gen1,generation.flow_field,88,88,0,3577,None
0,gen1,generation.flow_field,89,89,0,4059,None
0,gen1,generation.flow_field,90,90,0,4361,None
0,gen1,generation.flow_field,91,91,0,4214,None
0,gen1,generation.flow_field,92,92,0,4031,None
0,gen1,generation.flow_field,93,93,0,3831,None
0,gen1,generation.flow_field,94,94,0,4174,None
0,gen1,generation.flow_field,95,95,0,4116,None
0,gen1,generation.flow_field,96,96,0,3855,None
0,gen1,generation.flow_field,97,97,0,3584,None
0,gen1,generation.flow_field,98,98,0,3626,None
0,gen1,generation.flow_field,99,99,0,3674,None
0,gen1,generation.flow_field,100,100,0,3588,None
0,gen1,generation.flow_field,101,101,0,3891,None
0,gen1,generation.flow_field,102,102,0,4268,None
0,gen1,generation.flow_field,103,103,0,4981,None
0,gen1,generation.flow_field,104,104,0,5238,None
0,gen1,generation.flow_field,105,105,0,5183,None
0,gen1,generation.flow_field,106,106,0,5215,None
0,gen1,generation.flow_field,107,107,0,5034,None
0,gen1,generation.flow_field,108,108,0,4907,None
0,gen1,generation.flow_field,109,109,0,4545,None
0,gen1,generation.flow_field,110,110,0,4270,None
0,gen1,generation.flow_field,111,111,0,3911,None
0,gen1,generation.flow_field,112,112,0,4095,None
0,gen1,generation.flow_field,113,113,0,4570,None
0,gen1,generation.flow_field,114,114,0,4844,None
0,gen1,generation.flow_field,115,115,0,4786,None
0,gen1,generation.flow_field,116,116,0,4098,None
0,gen1,generation.flow_field,117,117,0,3395,None
0,gen1,generation.flow_field,118,118,0,3279,None
0,gen1,generation.flow_field,119,119,0,3366,None
0,gen1,generation.flow_field,120,120,0,3010,None
0,gen1,generation.flow_field,121,121,0,2541,None
0,gen1,generation.flow_field,122,122,0,2318,None
0,gen1,generation.flow_field,123,123,0,1884,None
0,gen1,generation.flow_field,124,124,0,1826,None
0,gen1,generation.flow_field,125,125,0,1982,None
0,gen1,generation.flow_field,126,126,0,2253,None
0,gen1,generation.flow_field,127,127,0,2609,None
0,gen1,generation.flow_field,128,128,0,3250,None
0,gen1,generation.flow_field,129,129,0,3790,None
0,gen1,generation.flow_field,130,130,0,3812,None
0,gen1,generation.flow_field,131,131,0,3930,None
0,gen1,generation.flow_field,132,132,0,3836,None
0,gen1,generation.flow_field,133,133,0,3603,None
0,gen1,generation.flow_field,134,134,0,3439,None
0,gen1,generation.flow_field,135,135,0,3601,None
0,gen1,generation.flow_field,136,136,0,3536,None
0,gen1,generation.flow_field,137,137,0,3585,None
0,gen1,generation.flow_field,138,138,0,3655,None
0,gen1,generation.flow_field,139,139,0,3877,None
0,gen1,generation.flow_field,140,140,0,3389,None
0,gen1,generation.flow_field,141,141,0,3491,None
0,gen1,generation.flow_field,142,142,0,4023,None
0,gen1,generation.flow_field,143,143,0,4478,None
0,gen1,generation.flow_field,144,144,0,4058,None
0,gen1,generation.flow_field,145,145,0,3665,None
0,gen1,generation.flow_field,146,146,0,3344,None
0,gen1,generation.flow_field,147,147,0,2908,None
0,gen1,generation.flow_field,148,148,0,2712,None
0,gen1,generation.flow_field,149,149,0,2627,None
0,gen1,generation.flow_field,150,150,0,3006,None
0,gen1,generation.flow_field,151,151,0,3049,None
0,gen1,generation.flow_field,152,152,0,3111,None
0,gen1,generation.flow_field,153,153,0,3356,None
0,gen1,generation.flow_field,154,154,0,3637,None
0,gen1,generation.flow_field,155,155,0,3854,None
0,gen1,generation.flow_field,156,156,0,4314,None
0,gen1,generation.flow_field,157,157,0,4220,None
0,gen1,generation.flow_field,158,158,0,4236,None
0,gen1,generation.flow_field,159,159,0,4271,None
0,gen1,generation.flow_field,160,160,0,4151,None
0,gen1,generation.flow_field,161,161,0,4566,None
0,gen1,generation.flow_field,162,162,0,4960,None
0,gen1,generation.flow_field,163,163,0,4965,None
0,gen1,generation.flow_field,164,164,0,4783,None
0,gen1,generation.flow_field,165,165,0,4561,None
0,gen1,generation.flow_field,166,166,0,4546,None
0,gen1,generation.flow_field,167,167,0,4314,None
0,None,OBJECTIVE_VALUE,None,None,0,211497.8999999999,None
0,area_thermal_default,generation_power,0,0,0,0,None
0,area_node,unsupplied_energy,0,0,0,0,None
0,area_node,spilled_energy,0,0,0,0,None
0,area_thermal_default,generation_power,1,1,0,0,None
0,area_node,unsupplied_energy,1,1,0,0,None
0,area_node,spilled_energy,1,1,0,0,None
0,area_thermal_default,generation_power,2,2,0,0,None
0,area_node,unsupplied_energy,2,2,0,0,None
0,area_node,spilled_energy,2,2,0,0,None
0,area_thermal_default,generation_power,3,3,0,0,None
0,area_node,unsupplied_energy,3,3,0,0,None
0,area_node,spilled_energy,3,3,0,0,None
0,area_thermal_default,generation_power,4,4,0,0,None
0,area_node,unsupplied_energy,4,4,0,0,None
0,area_node,spilled_energy,4,4,0,0,None
0,area_thermal_default,generation_power,5,5,0,0,None
0,area_node,unsupplied_energy,5,5,0,0,None
0,area_node,spilled_energy,5,5,0,0,None
0,area_thermal_default,generation_power,6,6,0,0,None
0,area_node,unsupplied_energy,6,6,0,0,None
0,area_node,spilled_energy,6,6,0,0,None
0,area_thermal_default,generation_power,7,7,0,0,None
0,area_node,unsupplied_energy,7,7,0,0,None
0,area_node,spilled_energy,7,7,0,0,None
0,area_thermal_default,generation_power,8,8,0,0,None
0,area_node,unsupplied_energy,8,8,0,0,None
0,area_node,spilled_energy,8,8,0,0,None
0,area_thermal_default,generation_power,9,9,0,0,None
0,area_node,unsupplied_energy,9,9,0,0,None
0,area_node,spilled_energy,9,9,0,0,None
0,area_thermal_default,generation_power,10,10,0,0,None
0,area_node,unsupplied_energy,10,10,0,0,None
0,area_node,spilled_energy,10,10,0,0,None
0,area_thermal_default,generation_power,11,11,0,0,None
0,area_node,unsupplied_energy,11,11,0,0,None
0,area_node,spilled_energy,11,11,0,0,None
0,area_thermal_default,generation_power,12,12,0,0,None
0,area_node,unsupplied_energy,12,12,0,0,None
0,area_node,spilled_energy,12,12,0,0,None
0,area_thermal_default,generation_power,13,13,0,0,None
0,area_node,unsupplied_energy,13,13,0,0,None
0,area_node,spilled_energy,13,13,0,0,None
0,area_thermal_default,generation_power,14,14,0,0,None
0,area_node,unsupplied_energy,14,14,0,0,None
0,area_node,spilled_energy,14,14,0,0,None
0,area_thermal_default,generation_power,15,15,0,0,None
0,area_node,unsupplied_energy,15,15,0,0,None
0,area_node,spilled_energy,15,15,0,0,None
0,area_thermal_default,generation_power,16,16,0,0,None
0,area_node,unsupplied_energy,16,16,0,0,None
0,area_node,spilled_energy,16,16,0,0,None
0,area_thermal_default,generation_power,17,17,0,0,None
0,area_node,unsupplied_energy,17,17,0,0,None
0,area_node,spilled_energy,17,17,0,0,None
0,area_thermal_default,generation_power,18,18,0,0,None
0,area_node,unsupplied_energy,18,18,0,0,None
0,area_node,spilled_energy,18,18,0,0,None
0,area_thermal_default,generation_power,19,19,0,0,None
0,area_node,unsupplied_energy,19,19,0,0,None
0,area_node,spilled_energy,19,19,0,0,None
0,area_thermal_default,generation_power,20,20,0,0,None
0,area_node,unsupplied_energy,20,20,0,0,None
0,area_node,spilled_energy,20,20,0,0,None
0,area_thermal_default,generation_power,21,21,0,0,None
0,area_node,unsupplied_energy,21,21,0,0,None
0,area_node,spilled_energy,21,21,0,0,None
0,area_thermal_default,generation_power,22,22,0,0,None
0,area_node,unsupplied_energy,22,22,0,0,None
0,area_node,spilled_energy,22,22,0,0,None
0,area_thermal_default,generation_power,23,23,0,0,None
0,area_node,unsupplied_energy,23,23,0,0,None
0,area_node,spilled_energy,23,23,0,0,None
0,area_thermal_default,generation_power,24,24,0,0,None
0,area_node,unsupplied_energy,24,24,0,0,None
0,area_node,spilled_energy,24,24,0,0,None
0,area_thermal_default,generation_power,25,25,0,0,None
0,area_node,unsupplied_energy,25,25,0,0,None
0,area_node,spilled_energy,25,25,0,0,None
0,area_thermal_default,generation_power,26,26,0,0,None
0,area_node,unsupplied_energy,26,26,0,0,None
0,area_node,spilled_energy,26,26,0,0,None
0,area_thermal_default,generation_power,27,27,0,0,None
0,area_node,unsupplied_energy,27,27,0,0,None
0,area_node,spilled_energy,27,27,0,0,None
0,area_thermal_default,generation_power,28,28,0,0,None
0,area_node,unsupplied_energy,28,28,0,0,None
0,area_node,spilled_energy,28,28,0,0,None
0,area_thermal_default,generation_power,29,29,0,0,None
0,area_node,unsupplied_energy,29,29,0,0,None
0,area_node,spilled_energy,29,29,0,0,None
0,area_thermal_default,generation_power,30,30,0,0,None
0,area_node,unsupplied_energy,30,30,0,0,None
0,area_node,spilled_energy,30,30,0,0,None
0,area_thermal_default,generation_power,31,31,0,0,None
0,area_node,unsupplied_energy,31,31,0,0,None
0,area_node,spilled_energy,31,31,0,0,None
0,area_thermal_default,generation_power,32,32,0,0,None
0,area_node,unsupplied_energy,32,32,0,0,None
0,area_node,spilled_energy,32,32,0,0,None
0,area_thermal_default,generation_power,33,33,0,0,None
0,area_node,unsupplied_energy,33,33,0,0,None
0,area_node,spilled_energy,33,33,0,0,None
0,area_thermal_default,generation_power,34,34,0,0,None
0,area_node,unsupplied_energy,34,34,0,0,None
0,area_node,spilled_energy,34,34,0,0,None
0,area_thermal_default,generation_power,35,35,0,0,None
0,area_node,unsupplied_energy,35,35,0,0,None
0,area_node,spilled_energy,35,35,0,0,None
0,area_thermal_default,generation_power,36,36,0,0,None
0,area_node,unsupplied_energy,36,36,0,0,None
0,area_node,spilled_energy,36,36,0,0,None
0,area_thermal_default,generation_power,37,37,0,0,None
0,area_node,unsupplied_energy,37,37,0,0,None
0,area_node,spilled_energy,37,37,0,0,None
0,area_thermal_default,generation_power,38,38,0,0,None
0,area_node,unsupplied_energy,38,38,0,0,None
0,area_node,spilled_energy,38,38,0,0,None
0,area_thermal_default,generation_power,39,39,0,0,None
0,area_node,unsupplied_energy,39,39,0,0,None
0,area_node,spilled_energy,39,39,0,0,None
0,area_thermal_default,generation_power,40,40,0,0,None
0,area_node,unsupplied_energy,40,40,0,0,None
0,area_node,spilled_energy,40,40,0,0,None
0,area_thermal_default,generation_power,41,41,0,0,None
0,area_node,unsupplied_energy,41,41,0,0,None
0,area_node,spilled_energy,41,41,0,0,None
0,area_thermal_default,generation_power,42,42,0,0,None
0,area_node,unsupplied_energy,42,42,0,0,None
0,area_node,spilled_energy,42,42,0,0,None
0,area_thermal_default,generation_power,43,43,0,0,None
0,area_node,unsupplied_energy,43,43,0,0,None
0,area_node,spilled_energy,43,43,0,0,None
0,area_thermal_default,generation_power,44,44,0,0,None
0,area_node,unsupplied_energy,44,44,0,0,None
0,area_node,spilled_energy,44,44,0,0,None
0,area_thermal_default,generation_power,45,45,0,0,None
0,area_node,unsupplied_energy,45,45,0,0,None
0,area_node,spilled_energy,45,45,0,0,None
0,area_thermal_default,generation_power,46,46,0,0,None
0,area_node,unsupplied_energy,46,46,0,0,None
0,area_node,spilled_energy,46,46,0,0,None
0,area_thermal_default,generation_power,47,47,0,0,None
0,area_node,unsupplied_energy,47,47,0,0,None
0,area_node,spilled_energy,47,47,0,0,None
0,area_thermal_default,generation_power,48,48,0,0,None
0,area_node,unsupplied_energy,48,48,0,0,None
0,area_node,spilled_energy,48,48,0,0,None
0,area_thermal_default,generation_power,49,49,0,0,None
0,area_node,unsupplied_energy,49,49,0,0,None
0,area_node,spilled_energy,49,49,0,0,None
0,area_thermal_default,generation_power,50,50,0,0,None
0,area_node,unsupplied_energy,50,50,0,0,None
0,area_node,spilled_energy,50,50,0,0,None
0,area_thermal_default,generation_power,51,51,0,0,None
0,area_node,unsupplied_energy,51,51,0,0,None
0,area_node,spilled_energy,51,51,0,0,None
0,area_thermal_default,generation_power,52,52,0,0,None
0,area_node,unsupplied_energy,52,52,0,0,None
0,area_node,spilled_energy,52,52,0,0,None
0,area_thermal_default,generation_power,53,53,0,0,None
0,area_node,unsupplied_energy,53,53,0,0,None
0,area_node,spilled_energy,53,53,0,0,None
0,area_thermal_default,generation_power,54,54,0,0,None
0,area_node,unsupplied_energy,54,54,0,0,None
0,area_node,spilled_energy,54,54,0,0,None
0,area_thermal_default,generation_power,55,55,0,0,None
0,area_node,unsupplied_energy,55,55,0,0,None
0,area_node,spilled_energy,55,55,0,0,None
0,area_thermal_default,generation_power,56,56,0,0,None
0,area_node,unsupplied_energy,56,56,0,0,None
0,area_node,spilled_energy,56,56,0,0,None
0,area_thermal_default,generation_power,57,57,0,0,None
0,area_node,unsupplied_energy,57,57,0,0,None
0,area_node,spilled_energy,57,57,0,0,None
0,area_thermal_default,generation_power,58,58,0,0,None
0,area_node,unsupplied_energy,58,58,0,0,None
0,area_node,spilled_energy,58,58,0,0,None
0,area_thermal_default,generation_power,59,59,0,0,None
0,area_node,unsupplied_energy,59,59,0,0,None
0,area_node,spilled_energy,59,59,0,0,None
0,area_thermal_default,generation_power,60,60,0,0,None
0,area_node,unsupplied_energy,60,60,0,0,None
0,area_node,spilled_energy,60,60,0,0,None
0,area_thermal_default,generation_power,61,61,0,0,None
0,area_node,unsupplied_energy,61,61,0,0,None
0,area_node,spilled_energy,61,61,0,0,None
0,area_thermal_default,generation_power,62,62,0,0,None
0,area_node,unsupplied_energy,62,62,0,0,None
0,area_node,spilled_energy,62,62,0,0,None
0,area_thermal_default,generation_power,63,63,0,0,None
0,area_node,unsupplied_energy,63,63,0,0,None
0,area_node,spilled_energy,63,63,0,0,None
0,area_thermal_default,generation_power,64,64,0,0,None
0,area_node,unsupplied_energy,64,64,0,0,None
0,area_node,spilled_energy,64,64,0,0,None
0,area_thermal_default,generation_power,65,65,0,0,None
0,area_node,unsupplied_energy,65,65,0,0,None
0,area_node,spilled_energy,65,65,0,0,None
0,area_thermal_default,generation_power,66,66,0,0,None
0,area_node,unsupplied_energy,66,66,0,0,None
0,area_node,spilled_energy,66,66,0,0,None
0,area_thermal_default,generation_power,67,67,0,0,None
0,area_node,unsupplied_energy,67,67,0,0,None
0,area_node,spilled_energy,67,67,0,0,None
0,area_thermal_default,generation_power,68,68,0,0,None
0,area_node,unsupplied_energy,68,68,0,0,None
0,area_node,spilled_energy,68,68,0,0,None
0,area_thermal_default,generation_power,69,69,0,0,None
0,area_node,unsupplied_energy,69,69,0,0,None
0,area_node,spilled_energy,69,69,0,0,None
0,area_thermal_default,generation_power,70,70,0,0,None
0,area_node,unsupplied_energy,70,70,0,0,None
0,area_node,spilled_energy,70,70,0,0,None
0,area_thermal_default,generation_power,71,71,0,0,None
0,area_node,unsupplied_energy,71,71,0,0,None
0,area_node,spilled_energy,71,71,0,0,None
0,area_thermal_default,generation_power,72,72,0,0,None
0,area_node,unsupplied_energy,72,72,0,0,None
0,area_node,spilled_energy,72,72,0,0,None
0,area_thermal_default,generation_power,73,73,0,0,None
0,area_node,unsupplied_energy,73,73,0,0,None
0,area_node,spilled_energy,73,73,0,0,None
0,area_thermal_default,generation_power,74,74,0,0,None
0,area_node,unsupplied_energy,74,74,0,0,None
0,area_node,spilled_energy,74,74,0,0,None
0,area_thermal_default,generation_power,75,75,0,0,None
0,area_node,unsupplied_energy,75,75,0,0,None
0,area_node,spilled_energy,75,75,0,0,None
0,area_thermal_default,generation_power,76,76,0,0,None
0,area_node,unsupplied_energy,76,76,0,0,None
0,area_node,spilled_energy,76,76,0,0,None
0,area_thermal_default,generation_power,77,77,0,0,None
0,area_node,unsupplied_energy,77,77,0,0,None
0,area_node,spilled_energy,77,77,0,0,None
0,area_thermal_default,generation_power,78,78,0,0,None
0,area_node,unsupplied_energy,78,78,0,0,None
0,area_node,spilled_energy,78,78,0,0,None
0,area_thermal_default,generation_power,79,79,0,0,None
0,area_node,unsupplied_energy,79,79,0,0,None
0,area_node,spilled_energy,79,79,0,0,None
0,area_thermal_default,generation_power,80,80,0,0,None
0,area_node,unsupplied_energy,80,80,0,0,None
0,area_node,spilled_energy,80,80,0,0,None
0,area_thermal_default,generation_power,81,81,0,0,None
0,area_node,unsupplied_energy,81,81,0,0,None
0,area_node,spilled_energy,81,81,0,0,None
0,area_thermal_default,generation_power,82,82,0,0,None
0,area_node,unsupplied_energy,82,82,0,0,None
0,area_node,spilled_energy,82,82,0,0,None
0,area_thermal_default,generation_power,83,83,0,0,None
0,area_node,unsupplied_energy,83,83,0,0,None
0,area_node,spilled_energy,83,83,0,0,None
0,area_thermal_default,generation_power,84,84,0,0,None
