block,component,output,absolute_time_index,block_time_index,scenario_index,value,basis_status
1,gen1,generation.flow_field,15,15,1,4155,None
1,gen1,generation.flow_field,16,16,1,4186,None
1,gen1,generation.flow_field,17,17,1,4034,None
1,gen1,generation.flow_field,18,18,1,4543,None
1,gen1,generation.flow_field,19,19,1,5213,None
1,gen1,generation.flow_field,20,20,1,5216,None
1,gen1,generation.flow_field,21,21,1,4978,None
1,gen1,generation.flow_field,22,22,1,4578,None
1,gen1,generation.flow_field,23,23,1,4535,None
1,gen1,generation.flow_field,24,24,1,4283,None
1,gen1,generation.flow_field,25,25,1,4044,None
1,gen1,generation.flow_field,26,26,1,3960,None
1,gen1,generation.flow_field,27,27,1,3696,None
1,gen1,generation.flow_field,28,28,1,3815,None
1,gen1,generation.flow_field,29,29,1,3990,None
1,gen1,generation.flow_field,30,30,1,4341,None
1,gen1,generation.flow_field,31,31,1,4869,None
1,gen1,generation.flow_field,32,32,1,5467,None
1,gen1,generation.flow_field,33,33,1,5577,None
1,gen1,generation.flow_field,34,34,1,5952,None
1,gen1,generation.flow_field,35,35,1,5828,None
1,gen1,generation.flow_field,36,36,1,5812,None
1,gen1,generation.flow_field,37,37,1,5851,None
1,gen1,generation.flow_field,38,38,1,5470,None
1,gen1,generation.flow_field,39,39,1,5266,None
1,gen1,generation.flow_field,40,40,1,5134,None
1,gen1,generation.flow_field,41,41,1,5069,None
1,gen1,generation.flow_field,42,42,1,5465,None
1,gen1,generation.flow_field,43,43,1,5790,None
1,gen1,generation.flow_field,44,44,1,5643,None
1,gen1,generation.flow_field,45,45,1,5161,None
1,gen1,generation.flow_field,46,46,1,5025,None
1,gen1,generation.flow_field,47,47,1,5244,None
1,gen1,generation.flow_field,48,48,1,5242,None
1,gen1,generation.flow_field,49,49,1,4874,None
1,gen1,generation.flow_field,50,50,1,4358,None
1,gen1,generation.flow_field,51,51,1,4044,None
1,gen1,generation.flow_field,52,52,1,3951,None
1,gen1,generation.flow_field,53,53,1,3796,None
1,gen1,generation.flow_field,54,54,1,4093,None
1,gen1,generation.flow_field,55,55,1,4746,None
1,gen1,generation.flow_field,56,56,1,5318,None
1,gen1,generation.flow_field,57,57,1,5568,None
1,gen1,generation.flow_field,58,58,1,5597,None
1,gen1,generation.flow_field,59,59,1,5483,None
1,gen1,generation.flow_field,60,60,1,5527,None
1,gen1,generation.flow_field,61,61,1,5437,None
1,gen1,generation.flow_field,62,62,1,4993,None
1,gen1,generation.flow_field,63,63,1,4872,None
1,gen1,generation.flow_field,64,64,1,4672,None
1,gen1,generation.flow_field,65,65,1,4858,None
1,gen1,generation.flow_field,66,66,1,5118,None
1,gen1,generation.flow_field,67,67,1,5433,None
1,gen1,generation.flow_field,68,68,1,5186,None
1,gen1,generation.flow_field,69,69,1,4408,None
1,gen1,generation.flow_field,70,70,1,4146,None
1,gen1,generation.flow_field,71,71,1,4309,None
1,gen1,generation.flow_field,72,72,1,4184,None
1,gen1,generation.flow_field,73,73,1,3916,None
1,gen1,generation.flow_field,74,74,1,3310,None
1,gen1,generation.flow_field,75,75,1,3192,None
1,gen1,generation.flow_field,76,76,1,3027,None
1,gen1,generation.flow_field,77,77,1,2980,None
1,gen1,generation.flow_field,78,78,1,2987,None
1,gen1,generation.flow_field,79,79,1,3372,None
1,gen1,generation.flow_field,80,80,1,3621,None
1,gen1,generation.flow_field,81,81,1,3925,None
1,gen1,generation.flow_field,82,82,1,4451,None
1,gen1,generation.flow_field,83,83,1,4302,None
1,gen1,generation.flow_field,84,84,1,4487,None
1,gen1,generation.flow_field,85,85,1,4267,None
1,gen1,generation.flow_field,86,86,1,3925,None
1,gen1,generation.flow_field,87,87,1,3735,None
1,gen1,generation.flow_field,88,88,1,3623,None
1,gen1,generation.flow_field,89,89,1,3577,None
1,gen1,generation.flow_field,90,90,1,4059,None
1,gen1,generation.flow_field,91,91,1,4361,None
1,gen1,generation.flow_field,92,92,1,4214,None
1,gen1,generation.flow_field,93,93,1,4031,None
1,gen1,generation.flow_field,94,94,1,3831,None
1,gen1,generation.flow_field,95,95,1,4174,None
1,gen1,generation.flow_field,96,96,1,4116,None
1,gen1,generation.flow_field,97,97,1,3855,None
1,gen1,generation.flow_field,98,98,1,3584,None
1,gen1,generation.flow_field,99,99,1,3626,None
1,gen1,generation.flow_field,100,100,1,3674,None
1,gen1,generation.flow_field,101,101,1,3588,None
1,gen1,generation.flow_field,102,102,1,3891,None
1,gen1,generation.flow_field,103,103,1,4268,None
1,gen1,generation.flow_field,104,104,1,4981,None
1,gen1,generation.flow_field,105,105,1,5238,None
1,gen1,generation.flow_field,106,106,1,5183,None
1,gen1,generation.flow_field,107,107,1,5215,None
1,gen1,generation.flow_field,108,108,1,5034,None
1,gen1,generation.flow_field,109,109,1,4907,None
1,gen1,generation.flow_field,110,110,1,4545,None
1,gen1,generation.flow_field,111,111,1,4270,None
1,gen1,generation.flow_field,112,112,1,3911,None
1,gen1,generation.flow_field,113,113,1,4095,None
1,gen1,generation.flow_field,114,114,1,4570,None
1,gen1,generation.flow_field,115,115,1,4844,None
1,gen1,generation.flow_field,116,116,1,4786,None
1,gen1,generation.flow_field,117,117,1,4098,None
1,gen1,generation.flow_field,118,118,1,3395,None
1,gen1,generation.flow_field,119,119,1,3279,None
1,gen1,generation.flow_field,120,120,1,3366,None
1,gen1,generation.flow_field,121,121,1,3010,None
1,gen1,generation.flow_field,122,122,1,2541,None
1,gen1,generation.flow_field,123,123,1,2318,None
1,gen1,generation.flow_field,124,124,1,1884,None
1,gen1,generation.flow_field,125,125,1,1826,None
1,gen1,generation.flow_field,126,126,1,1982,None
1,gen1,generation.flow_field,127,127,1,2253,None
1,gen1,generation.flow_field,128,128,1,2609,None
1,gen1,generation.flow_field,129,129,1,3250,None
1,gen1,generation.flow_field,130,130,1,3790,None
1,gen1,generation.flow_field,131,131,1,3812,None
1,gen1,generation.flow_field,132,132,1,3930,None
1,gen1,generation.flow_field,133,133,1,3836,None
1,gen1,generation.flow_field,134,134,1,3603,None
1,gen1,generation.flow_field,135,135,1,3439,None
1,gen1,generation.flow_field,136,136,1,3601,None
1,gen1,generation.flow_field,137,137,1,3536,None
1,gen1,generation.flow_field,138,138,1,3585,None
1,gen1,generation.flow_field,139,139,1,3655,None
1,gen1,generation.flow_field,140,140,1,3877,None
1,gen1,generation.flow_field,141,141,1,3389,None
1,gen1,generation.flow_field,142,142,1,3491,None
1,gen1,generation.flow_field,143,143,1,4023,None
1,gen1,generation.flow_field,144,144,1,4478,None
1,gen1,generation.flow_field,145,145,1,4058,None
1,gen1,generation.flow_field,146,146,1,3665,None
1,gen1,generation.flow_field,147,147,1,3344,None
1,gen1,generation.flow_field,148,148,1,2908,None
1,gen1,generation.flow_field,149,149,1,2712,None
1,gen1,generation.flow_field,150,150,1,2627,None
1,gen1,generation.flow_field,151,151,1,3006,None
1,gen1,generation.flow_field,152,152,1,3049,None
1,gen1,generation.flow_field,153,153,1,3111,None
1,gen1,generation.flow_field,154,154,1,3356,None
1,gen1,generation.flow_field,155,155,1,3637,None
1,gen1,generation.flow_field,156,156,1,3854,None
1,gen1,generation.flow_field,157,157,1,4314,None
1,gen1,generation.flow_field,158,158,1,4220,None
1,gen1,generation.flow_field,159,159,1,4236,None
1,gen1,generation.flow_field,160,160,1,4271,None
1,gen1,generation.flow_field,161,161,1,4151,None
1,gen1,generation.flow_field,162,162,1,4566,None
1,gen1,generation.flow_field,163,163,1,4960,None
1,gen1,generation.flow_field,164,164,1,4965,None
1,gen1,generation.flow_field,165,165,1,4783,None
1,gen1,generation.flow_field,166,166,1,4561,None
1,gen1,generation.flow_field,167,167,1,4546,None
1,gen1,generation.flow_field,168,168,1,4314,None
1,None,OBJECTIVE_VALUE,None,None,1,211497.9,None
1,default,DispatchableProduction,1,1,1,0,None
1,area,unsupplied_energy,1,1,1,0,None
1,area,spilled_energy,1,1,1,0,None
1,default,DispatchableProduction,2,2,1,0,None
1,area,unsupplied_energy,2,2,1,0,None
1,area,spilled_energy,2,2,1,0,None
1,default,DispatchableProduction,3,3,1,0,None
1,area,unsupplied_energy,3,3,1,0,None
1,area,spilled_energy,3,3,1,0,None
1,default,DispatchableProduction,4,4,1,0,None
1,area,unsupplied_energy,4,4,1,0,None
1,area,spilled_energy,4,4,1,0,None
1,default,DispatchableProduction,5,5,1,0,None
1,area,unsupplied_energy,5,5,1,0,None
1,area,spilled_energy,5,5,1,0,None
1,default,DispatchableProduction,6,6,1,0,None
1,area,unsupplied_energy,6,6,1,0,None
1,area,spilled_energy,6,6,1,0,None
1,default,DispatchableProduction,7,7,1,0,None
1,area,unsupplied_energy,7,7,1,0,None
1,area,spilled_energy,7,7,1,0,None
1,default,DispatchableProduction,8,8,1,0,None
1,area,unsupplied_energy,8,8,1,0,None
1,area,spilled_energy,8,8,1,0,None
1,default,DispatchableProduction,9,9,1,0,None
1,area,unsupplied_energy,9,9,1,0,None
1,area,spilled_energy,9,9,1,0,None
1,default,DispatchableProduction,10,10,1,0,None
1,area,unsupplied_energy,10,10,1,0,None
1,area,spilled_energy,10,10,1,0,None
1,default,DispatchableProduction,11,11,1,0,None
1,area,unsupplied_energy,11,11,1,0,None
1,area,spilled_energy,11,11,1,0,None
1,default,DispatchableProduction,12,12,1,0,None
1,area,unsupplied_energy,12,12,1,0,None
1,area,spilled_energy,12,12,1,0,None
1,default,DispatchableProduction,13,13,1,0,None
1,area,unsupplied_energy,13,13,1,0,None
1,area,spilled_energy,13,13,1,0,None
1,default,DispatchableProduction,14,14,1,0,None
1,area,unsupplied_energy,14,14,1,0,None
1,area,spilled_energy,14,14,1,0,None
1,default,DispatchableProduction,15,15,1,0,None
1,area,unsupplied_energy,15,15,1,0,None
1,area,spilled_energy,15,15,1,0,None
1,default,DispatchableProduction,16,16,1,0,None
1,area,unsupplied_energy,16,16,1,0,None
1,area,spilled_energy,16,16,1,0,None
1,default,DispatchableProduction,17,17,1,0,None
1,area,unsupplied_energy,17,17,1,0,None
1,area,spilled_energy,17,17,1,0,None
1,default,DispatchableProduction,18,18,1,0,None
1,area,unsupplied_energy,18,18,1,0,None
1,area,spilled_energy,18,18,1,0,None
1,default,DispatchableProduction,19,19,1,0,None
1,area,unsupplied_energy,19,19,1,0,None
1,area,spilled_energy,19,19,1,0,None
1,default,DispatchableProduction,20,20,1,0,None
1,area,unsupplied_energy,20,20,1,0,None
1,area,spilled_energy,20,20,1,0,None
1,default,DispatchableProduction,21,21,1,0,None
1,area,unsupplied_energy,21,21,1,0,None
1,area,spilled_energy,21,21,1,0,None
1,default,DispatchableProduction,22,22,1,0,None
1,area,unsupplied_energy,22,22,1,0,None
1,area,spilled_energy,22,22,1,0,None
1,default,DispatchableProduction,23,23,1,0,None
1,area,unsupplied_energy,23,23,1,0,None
1,area,spilled_energy,23,23,1,0,None
1,default,DispatchableProduction,24,24,1,0,None
1,area,unsupplied_energy,24,24,1,0,None
1,area,spilled_energy,24,24,1,0,None
1,default,DispatchableProduction,25,25,1,0,None
1,area,unsupplied_energy,25,25,1,0,None
1,area,spilled_energy,25,25,1,0,None
1,default,DispatchableProduction,26,26,1,0,None
1,area,unsupplied_energy,26,26,1,0,None
1,area,spilled_energy,26,26,1,0,None
1,default,DispatchableProduction,27,27,1,0,None
1,area,unsupplied_energy,27,27,1,0,None
1,area,spilled_energy,27,27,1,0,None
1,default,DispatchableProduction,28,28,1,0,None
1,area,unsupplied_energy,28,28,1,0,None
1,area,spilled_energy,28,28,1,0,None
1,default,DispatchableProduction,29,29,1,0,None
1,area,unsupplied_energy,29,29,1,0,None
1,area,spilled_energy,29,29,1,0,None
1,default,DispatchableProduction,30,30,1,0,None
1,area,unsupplied_energy,30,30,1,0,None
1,area,spilled_energy,30,30,1,0,None
1,default,DispatchableProduction,31,31,1,0,None
1,area,unsupplied_energy,31,31,1,0,None
1,area,spilled_energy,31,31,1,0,None
1,default,DispatchableProduction,32,32,1,0,None
1,area,unsupplied_energy,32,32,1,0,None
1,area,spilled_energy,32,32,1,0,None
1,default,DispatchableProduction,33,33,1,0,None
1,area,unsupplied_energy,33,33,1,0,None
1,area,spilled_energy,33,33,1,0,None
1,default,DispatchableProduction,34,34,1,0,None
1,area,unsupplied_energy,34,34,1,0,None
1,area,spilled_energy,34,34,1,0,None
1,default,DispatchableProduction,35,35,1,0,None
1,area,unsupplied_energy,35,35,1,0,None
1,area,spilled_energy,35,35,1,0,None
1,default,DispatchableProduction,36,36,1,0,None
1,area,unsupplied_energy,36,36,1,0,None
1,area,spilled_energy,36,36,1,0,None
1,default,DispatchableProduction,37,37,1,0,None
1,area,unsupplied_energy,37,37,1,0,None
1,area,spilled_energy,37,37,1,0,None
1,default,DispatchableProduction,38,38,1,0,None
1,area,unsupplied_energy,38,38,1,0,None
1,area,spilled_energy,38,38,1,0,None
1,default,DispatchableProduction,39,39,1,0,None
1,area,unsupplied_energy,39,39,1,0,None
1,area,spilled_energy,39,39,1,0,None
1,default,DispatchableProduction,40,40,1,0,None
1,area,unsupplied_energy,40,40,1,0,None
1,area,spilled_energy,40,40,1,0,None
1,default,DispatchableProduction,41,41,1,0,None
1,area,unsupplied_energy,41,41,1,0,None
1,area,spilled_energy,41,41,1,0,None
1,default,DispatchableProduction,42,42,1,0,None
1,area,unsupplied_energy,42,42,1,0,None
1,area,spilled_energy,42,42,1,0,None
1,default,DispatchableProduction,43,43,1,0,None
1,area,unsupplied_energy,43,43,1,0,None
1,area,spilled_energy,43,43,1,0,None
1,default,DispatchableProduction,44,44,1,0,None
1,area,unsupplied_energy,44,44,1,0,None
1,area,spilled_energy,44,44,1,0,None
1,default,DispatchableProduction,45,45,1,0,None
1,area,unsupplied_energy,45,45,1,0,None
1,area,spilled_energy,45,45,1,0,None
1,default,DispatchableProduction,46,46,1,0,None
1,area,unsupplied_energy,46,46,1,0,None
1,area,spilled_energy,46,46,1,0,None
1,default,DispatchableProduction,47,47,1,0,None
1,area,unsupplied_energy,47,47,1,0,None
1,area,spilled_energy,47,47,1,0,None
1,default,DispatchableProduction,48,48,1,0,None
1,area,unsupplied_energy,48,48,1,0,None
1,area,spilled_energy,48,48,1,0,None
1,default,DispatchableProduction,49,49,1,0,None
1,area,unsupplied_energy,49,49,1,0,None
1,area,spilled_energy,49,49,1,0,None
1,default,DispatchableProduction,50,50,1,0,None
1,area,unsupplied_energy,50,50,1,0,None
1,area,spilled_energy,50,50,1,0,None
1,default,DispatchableProduction,51,51,1,0,None
1,area,unsupplied_energy,51,51,1,0,None
1,area,spilled_energy,51,51,1,0,None
1,default,DispatchableProduction,52,52,1,0,None
1,area,unsupplied_energy,52,52,1,0,None
1,area,spilled_energy,52,52,1,0,None
1,default,DispatchableProduction,53,53,1,0,None
1,area,unsupplied_energy,53,53,1,0,None
1,area,spilled_energy,53,53,1,0,None
1,default,DispatchableProduction,54,54,1,0,None
1,area,unsupplied_energy,54,54,1,0,None
1,area,spilled_energy,54,54,1,0,None
1,default,DispatchableProduction,55,55,1,0,None
1,area,unsupplied_energy,55,55,1,0,None
1,area,spilled_energy,55,55,1,0,None
1,default,DispatchableProduction,56,56,1,0,None
1,area,unsupplied_energy,56,56,1,0,None
1,area,spilled_energy,56,56,1,0,None
1,default,DispatchableProduction,57,57,1,0,None
1,area,unsupplied_energy,57,57,1,0,None
1,area,spilled_energy,57,57,1,0,None
1,default,DispatchableProduction,58,58,1,0,None
1,area,unsupplied_energy,58,58,1,0,None
1,area,spilled_energy,58,58,1,0,None
1,default,DispatchableProduction,59,59,1,0,None
1,area,unsupplied_energy,59,59,1,0,None
1,area,spilled_energy,59,59,1,0,None
1,default,DispatchableProduction,60,60,1,0,None
1,area,unsupplied_energy,60,60,1,0,None
1,area,spilled_energy,60,60,1,0,None
1,default,DispatchableProduction,61,61,1,0,None
1,area,unsupplied_energy,61,61,1,0,None
1,area,spilled_energy,61,61,1,0,None
1,default,DispatchableProduction,62,62,1,0,None
1,area,unsupplied_energy,62,62,1,0,None
1,area,spilled_energy,62,62,1,0,None
1,default,DispatchableProduction,63,63,1,0,None
1,area,unsupplied_energy,63,63,1,0,None
1,area,spilled_energy,63,63,1,0,None
1,default,DispatchableProduction,64,64,1,0,None
1,area,unsupplied_energy,64,64,1,0,None
1,area,spilled_energy,64,64,1,0,None
1,default,DispatchableProduction,65,65,1,0,None
1,area,unsupplied_energy,65,65,1,0,None
1,area,spilled_energy,65,65,1,0,None
1,default,DispatchableProduction,66,66,1,0,None
1,area,unsupplied_energy,66,66,1,0,None
1,area,spilled_energy,66,66,1,0,None
1,default,DispatchableProduction,67,67,1,0,None
1,area,unsupplied_energy,67,67,1,0,None
1,area,spilled_energy,67,67,1,0,None
1,default,DispatchableProduction,68,68,1,0,None
1,area,unsupplied_energy,68,68,1,0,None
1,area,spilled_energy,68,68,1,0,None
1,default,DispatchableProduction,69,69,1,0,None
1,area,unsupplied_energy,69,69,1,0,None
1,area,spilled_energy,69,69,1,0,None
1,default,DispatchableProduction,70,70,1,0,None
1,area,unsupplied_energy,70,70,1,0,None
1,area,spilled_energy,70,70,1,0,None
1,default,DispatchableProduction,71,71,1,0,None
1,area,unsupplied_energy,71,71,1,0,None
1,area,spilled_energy,71,71,1,0,None
1,default,DispatchableProduction,72,72,1,0,None
1,area,unsupplied_energy,72,72,1,0,None
1,area,spilled_energy,72,72,1,0,None
1,default,DispatchableProduction,73,73,1,0,None
1,area,unsupplied_energy,73,73,1,0,None
1,area,spilled_energy,73,73,1,0,None
1,default,DispatchableProduction,74,74,1,0,None
1,area,unsupplied_energy,74,74,1,0,None
1,area,spilled_energy,74,74,1,0,None
1,default,DispatchableProduction,75,75,1,0,None
1,area,unsupplied_energy,75,75,1,0,None
1,area,spilled_energy,75,75,1,0,None
1,default,DispatchableProduction,76,76,1,0,None
1,area,unsupplied_energy,76,76,1,0,None
1,area,spilled_energy,76,76,1,0,None
1,default,DispatchableProduction,77,77,1,0,None
1,area,unsupplied_energy,77,77,1,0,None
1,area,spilled_energy,77,77,1,0,None
1,default,DispatchableProduction,78,78,1,0,None
1,area,unsupplied_energy,78,78,1,0,None
1,area,spilled_energy,78,78,1,0,None
1,default,DispatchableProduction,79,79,1,0,None
1,area,unsupplied_energy,79,79,1,0,None
1,area,spilled_energy,79,79,1,0,None
1,default,DispatchableProduction,80,80,1,0,None
1,area,unsupplied_energy,80,80,1,0,None
1,area,spilled_energy,80,80,1,0,None
1,default,DispatchableProduction,81,81,1,0,None
1,area,unsupplied_energy,81,81,1,0,None
1,area,spilled_energy,81,81,1,0,None
1,default,DispatchableProduction,82,82,1,0,None
1,area,unsupplied_energy,82,82,1,0,None
1,area,spilled_energy,82,82,1,0,None
1,default,DispatchableProduction,83,83,1,0,None
1,area,unsupplied_energy,83,83,1,0,None
1,area,spilled_energy,83,83,1,0,None
1,default,DispatchableProduction,84,84,1,0,None
1,area,unsupplied_energy,84,84,1,0,None
1,area,spilled_energy,84,84,1,0,None
1,default,DispatchableProduction,85,85,1,0,None
1,area,unsupplied_energy,85,85,1,0,None
1,area,spilled_energy,85,85,1,0,None
1,default,DispatchableProduction,86,86,1,0,None
1,area,unsupplied_energy,86,86,1,0,None
1,area,spilled_energy,86,86,1,0,None
1,default,DispatchableProduction,87,87,1,0,None
1,area,unsupplied_energy,87,87,1,0,None
1,area,spilled_energy,87,87,1,0,None
1,default,DispatchableProduction,88,88,1,0,None
1,area,unsupplied_energy,88,88,1,0,None
1,area,spilled_energy,88,88,1,0,None
1,default,DispatchableProduction,89,89,1,0,None
1,area,unsupplied_energy,89,89,1,0,None
1,area,spilled_energy,89,89,1,0,None
1,default,DispatchableProduction,90,90,1,0,None
1,area,unsupplied_energy,90,90,1,0,None
1,area,spilled_energy,90,90,1,0,None
1,default,DispatchableProduction,91,91,1,0,None
1,area,unsupplied_energy,91,91,1,0,None
1,area,spilled_energy,91,91,1,0,None
1,default,DispatchableProduction,92,92,1,0,None
1,area,unsupplied_energy,92,92,1,0,None
1,area,spilled_energy,92,92,1,0,None
